Start_X,Start_Y,Goal_X,Goal_Y,Path_Length,Traversability_Cost
25,37,82,37,23,155.4994178719838
25,37,82,43,25,176.48801965584246
25,37,83,41,22,141.64897067771224
25,37,82,34,19,128.61301632147516
25,37,84,35,19,122.73857546889387
25,37,80,33,21,136.69134080053263
25,37,87,74,32,204.02242839954496
25,37,90,76,30,199.80704681220058
25,37,89,67,21,141.67905932822381
25,37,84,73,23,162.19853226853536
25,37,85,73,23,157.7710942695429
25,37,91,81,27,182.49106287502673
25,37,88,74,28,171.21919885772067
25,37,88,70,30,197.85906476473403
25,37,87,79,24,162.1857318831337
25,37,85,67,25,165.75384769496458
25,37,86,68,25,169.37041733491043
25,37,85,67,27,173.49623138133086
25,37,88,81,29,193.32881065060545
25,37,85,79,27,167.9882248654531
25,37,84,75,23,155.3652332523129
25,37,90,76,27,186.08051384270678
25,37,91,65,25,169.9839025420366
25,37,85,73,22,143.8749229160622
25,37,84,70,26,177.79882660165595
25,37,86,76,27,176.51055712578105
25,37,89,81,26,170.94512214926323
25,37,85,73,22,145.94624554828883
25,37,85,80,26,183.9562799764838
25,37,91,65,20,129.14167376885962
25,37,85,80,24,165.2645140096159
25,37,62,36,10,64.77396883346388
25,37,63,38,12,76.07257263965613
25,37,66,37,14,94.02624243892177
25,37,67,35,15,97.05285527405837
25,37,68,37,21,141.17152642433456
25,37,65,35,12,78.76390819205953
25,37,65,35,15,100.20250295500104
25,37,67,38,15,96.45237563855478
25,37,66,37,13,86.42173187849792
25,37,64,37,13,77.9404500900898
25,37,61,34,15,101.23556696650334
25,37,87,99,28,184.48174003665207
25,37,83,98,26,176.9951274317416
25,37,88,97,31,193.57964608675198
25,37,86,94,36,197.1014831523987
25,37,80,94,28,171.07436272433267
25,37,89,94,35,253.33153612303198
25,37,86,99,29,164.07069608053382
25,37,81,96,22,152.9055940126428
35,37,36,76,15,93.65781297152071
35,37,38,73,11,74.65039796715524
35,37,37,72,13,86.90960502850933
35,37,33,78,13,84.06845465136914
35,37,38,75,13,86.12443145187127
35,37,36,70,17,115.51946558209909
35,37,37,70,18,106.81034604887229
35,37,36,80,13,84.87394952855216
35,37,40,79,21,154.81806278400956
35,37,37,77,11,74.75713576891913
35,37,34,76,16,107.82913034954366
35,37,34,79,17,116.16120161460547
35,37,38,77,17,115.05795423452739
35,37,37,51,7,39.00758182469151
35,37,31,53,6,32.34572163542373
35,37,34,54,7,39.34835290309454
35,37,31,53,7,36.90615364448398
35,37,38,53,6,30.356774130608773
35,37,35,54,6,30.132866300836177
35,37,35,50,5,23.704791035861803
35,37,34,50,8,43.94941546160398
35,37,31,50,4,20.523341847094564
35,37,31,54,5,28.34106503298659
35,37,36,50,5,28.09015391416257
35,37,39,50,5,28.46447600534631
35,37,30,57,7,41.828206236748464
35,37,34,54,8,48.442886176964606
35,37,36,53,5,26.811120648588155
35,37,35,51,5,26.54063388841088
35,37,33,55,6,30.650301190548024
35,37,34,50,6,32.28621467622668
35,37,31,57,7,40.05790593582116
35,37,84,43,15,100.26388445041067
35,37,83,35,18,108.82191415601987
35,37,81,33,23,140.49332026896752
35,37,82,33,17,112.06392061917758
35,37,80,33,15,89.68000837144236
35,37,84,38,20,125.67242975836446
35,37,84,38,16,100.88771963291165
35,37,79,32,14,89.22129612796871
35,37,80,34,17,113.52769975509557
35,37,82,37,19,126.4707430177989
35,37,82,43,17,104.9538141000457
35,37,83,41,16,106.2991438934187
35,37,82,34,18,116.99422115783004
35,37,84,35,16,107.00414101757468
35,37,80,33,19,120.09584911785974
35,37,87,74,21,159.50534392868664
35,37,90,76,21,144.9041716767999
35,37,89,67,20,136.79087697148086
35,37,84,73,27,181.20445439640764
35,37,85,73,28,181.72203814032207
35,37,91,81,21,140.71104352631136
35,37,88,74,19,127.50007159867282
35,37,88,70,21,142.01964150659154
35,37,87,79,24,164.0896147938702
35,37,85,67,21,137.94468917024827
35,37,86,68,24,166.2098382021672
35,37,85,67,21,133.7525730932304
35,37,88,81,26,175.77399658803816
35,37,85,79,26,158.59670464069714
35,37,84,75,33,203.97028032639253
35,37,90,76,22,134.47488928800345
35,37,91,65,21,143.7870732365051
35,37,85,73,28,194.15755251541634
35,37,84,70,20,136.51307949726478
35,37,86,76,31,198.7968644731194
35,37,89,81,31,183.9665225347352
35,37,85,73,21,141.7273921774106
35,37,85,80,21,143.09316468032588
35,37,91,65,20,141.39352605521566
35,37,85,80,23,160.04096729521868
35,37,62,36,15,98.61308770109842
35,37,63,38,11,66.68942166409272
35,37,66,37,16,115.99024361174601
35,37,67,35,11,72.1505583807355
35,37,68,37,10,64.61654311048727
35,37,65,35,10,59.91177779359056
35,37,65,35,14,88.6679343321597
35,37,67,38,12,69.70375258727991
35,37,66,37,9,56.68562233190581
35,37,64,37,14,86.44121876776092
35,37,61,34,8,47.76895091894539
35,37,87,99,24,156.97528424128106
35,37,83,98,22,144.19440279491863
35,37,88,97,25,157.34274046540997
35,37,86,94,26,151.46505858764453
35,37,80,94,28,184.04334754735552
35,37,89,94,25,171.86533699609456
35,37,86,99,23,151.05153778226128
35,37,81,96,39,231.24039025509842
45,37,36,76,16,104.66735932005035
45,37,38,73,19,127.13769579120014
45,37,37,72,13,77.99370998070223
45,37,33,78,14,92.50690641922931
45,37,38,75,18,100.66175251229414
45,37,36,70,15,96.56150659495741
45,37,37,70,25,156.44220610287258
45,37,36,80,20,136.07019063000186
45,37,40,79,18,120.9990402467327
45,37,37,77,13,84.72768616223281
45,37,34,76,22,144.14200495056403
45,37,34,79,17,112.53901257065681
45,37,38,77,23,155.38405397851778
45,37,37,51,7,35.80429155221582
45,37,31,53,7,40.27209903519541
45,37,34,54,6,35.552850175639406
45,37,31,53,7,41.762259913838776
45,37,38,53,7,37.93950858772621
45,37,35,54,6,30.533313378829163
45,37,35,50,6,29.827199889393277
45,37,34,50,6,32.572705332968646
45,37,31,50,6,35.10435377588472
45,37,31,54,9,51.81445038082691
45,37,36,50,9,49.88588873822043
45,37,39,50,5,27.249864158447032
45,37,30,57,7,41.831351047163544
45,37,34,54,6,31.505574544551433
45,37,36,53,8,41.22409826576529
45,37,35,51,6,34.05527886357222
45,37,33,55,7,42.373678438931556
45,37,34,50,6,34.5132081346879
45,37,31,57,7,41.385531595887144
45,37,84,43,18,121.82981911329225
45,37,83,35,12,79.39299125051383
45,37,81,33,18,110.97595246760845
45,37,82,33,14,91.87434702985078
45,37,80,33,9,59.36151468081306
45,37,84,38,13,73.49526684807464
45,37,84,38,19,124.63534409533744
45,37,79,32,13,87.29669850156633
45,37,80,34,20,131.10330714633605
45,37,82,37,15,106.90484896674772
45,37,82,43,15,101.00861999169649
45,37,83,41,15,99.06348589895715
45,37,82,34,12,76.87707611552618
45,37,84,35,18,117.35587134813863
45,37,80,33,11,70.31445177638128
45,37,87,74,25,175.62697801180377
45,37,90,76,24,159.08703913238767
45,37,89,67,17,113.87022983267282
45,37,84,73,25,158.08658839325312
45,37,85,73,28,159.70096593083474
45,37,91,81,22,150.5276371358526
45,37,88,74,22,145.59780074428772
45,37,88,70,24,150.8438685519981
45,37,87,79,24,160.82933489424764
45,37,85,67,25,165.16024782065503
45,37,86,68,15,101.72242573867253
45,37,85,67,19,129.62282743103916
45,37,88,81,23,157.61531847634188
45,37,85,79,24,160.41247181665005
45,37,84,75,21,142.99302924183115
45,37,90,76,20,131.2079350867573
45,37,91,65,17,114.0511678487109
45,37,85,73,21,142.1408007531611
45,37,84,70,24,150.13015603173548
45,37,86,76,21,142.04052424102943
45,37,89,81,28,169.88645503655653
45,37,85,73,23,171.7353604410779
45,37,85,80,19,136.34872033223184
45,37,91,65,17,111.81054842442693
45,37,85,80,24,164.69047580563182
45,37,62,36,10,55.70940660948065
45,37,63,38,6,33.700734819176624
45,37,66,37,11,59.14124454065939
45,37,67,35,8,42.491309798396735
45,37,68,37,8,49.177514112095814
45,37,65,35,11,66.6594865590266
45,37,65,35,11,71.63170913758054
45,37,67,38,8,48.72749248598159
45,37,66,37,10,63.430483190740745
45,37,64,37,6,35.0815238288314
45,37,61,34,7,38.511070679654125
45,37,87,99,23,167.7298997436849
45,37,83,98,23,133.35226101434034
45,37,88,97,22,142.7104772378979
45,37,86,94,26,179.0407498970501
45,37,80,94,21,131.02966661023135
45,37,89,94,22,143.0525929594522
45,37,86,99,24,158.12808600699952
45,37,81,96,22,140.36284681790377
65,37,36,76,18,124.28465189299962
65,37,38,73,23,155.6019672374147
65,37,37,72,17,116.48313871628302
65,37,33,78,25,171.69465216877737
65,37,38,75,28,186.69319327296262
65,37,36,70,24,167.87847706223482
65,37,37,70,27,183.72365790466662
65,37,36,80,22,151.92484967139265
65,37,40,79,27,187.7213125773556
65,37,37,77,20,134.3978652739289
65,37,34,76,19,126.40754947413426
65,37,34,79,23,159.28054139390414
65,37,38,77,20,138.06667825258893
65,37,37,51,12,77.12672576542617
65,37,31,53,15,96.074325811526
65,37,34,54,15,89.92773312631037
65,37,31,53,13,85.76760732632309
65,37,38,53,12,89.91907832009561
65,37,35,54,13,83.707782650012
65,37,35,50,16,107.58559716791822
65,37,34,50,11,72.54726201764231
65,37,31,50,12,79.08988896048965
65,37,31,54,16,104.47675404639648
65,37,36,50,12,76.47604556945413
65,37,39,50,16,106.64101425799697
65,37,30,57,15,90.70067138150759
65,37,34,54,14,85.35464600673012
65,37,36,53,14,92.73404518799718
65,37,35,51,21,135.53140600576444
65,37,33,55,13,87.66891028194262
65,37,34,50,13,81.58640477739789
65,37,31,57,15,92.64623658401185
65,37,84,43,8,48.62880068722823
65,37,83,35,14,92.69024497035221
65,37,81,33,9,52.76279835168473
65,37,82,33,14,77.57232491017267
65,37,80,33,17,112.42997550442787
65,37,84,38,10,61.59047632104371
65,37,84,38,9,86.08248799451472
65,37,79,32,10,78.5946196704779
65,37,80,34,6,32.621619537004605
65,37,82,37,17,106.07316011585246
65,37,82,43,11,73.03475506090098
65,37,83,41,11,69.01602043349827
65,37,82,34,13,85.58101588461182
65,37,84,35,9,56.33771674390888
65,37,80,33,12,77.67443876766693
65,37,87,74,17,116.80579232203095
65,37,90,76,16,99.06211447809365
65,37,89,67,20,135.59450950346456
65,37,84,73,26,164.09526458179175
65,37,85,73,21,130.2228964716289
65,37,91,81,18,134.26662458781027
65,37,88,74,17,112.8556966859641
65,37,88,70,17,110.46618293638487
65,37,87,79,20,127.38186447818751
65,37,85,67,19,148.70916264754376
65,37,86,68,20,158.49408903412626
65,37,85,67,18,120.18475208063767
65,37,88,81,17,116.40718428884166
65,37,85,79,22,181.34501290974606
65,37,84,75,18,119.81536968895986
65,37,90,76,23,143.53502838880925
65,37,91,65,24,167.9626199223582
65,37,85,73,24,151.00640380564047
65,37,84,70,28,177.27644993210657
65,37,86,76,20,134.52936367855452
65,37,89,81,28,208.60506440331727
65,37,85,73,29,185.05637814687145
65,37,85,80,16,108.9079320508065
65,37,91,65,23,152.98645747263765
65,37,85,80,26,177.89037119494918
65,37,62,36,3,10.59043487772323
65,37,63,38,3,13.68044090416933
65,37,66,37,3,13.228012099870973
65,37,67,35,3,10.775275599258528
65,37,68,37,3,11.517100122066521
65,37,65,35,3,12.795391810213198
65,37,65,35,3,12.411357567836298
65,37,67,38,3,13.2504515686059
65,37,66,37,3,13.374284901269213
65,37,64,37,3,14.264707519259042
65,37,61,34,3,8.07183286241721
65,37,87,99,30,202.37242638901893
65,37,83,98,26,155.7752142464324
65,37,88,97,27,186.0109572879723
65,37,86,94,22,142.83867253856235
65,37,80,94,30,195.06995104756695
65,37,89,94,22,142.4807767032018
65,37,86,99,32,221.27449201540296
65,37,81,96,23,152.57388409747557
85,37,36,76,29,198.40435346205663
85,37,38,73,23,160.60370208155567
85,37,37,72,29,202.54765200891597
85,37,33,78,22,151.56876942870917
85,37,38,75,30,208.06081675953035
85,37,36,70,26,161.83791879927878
85,37,37,70,28,195.97872916044264
85,37,36,80,23,159.9089770817251
85,37,40,79,24,167.4777911492391
85,37,37,77,33,220.29116235869458
85,37,34,76,30,213.02184211636683
85,37,34,79,26,181.65945637142812
85,37,38,77,28,192.74388383175034
85,37,37,51,16,105.58426353257761
85,37,31,53,28,192.24866813325215
85,37,34,54,18,122.55302858429769
85,37,31,53,19,132.05096297459653
85,37,38,53,18,121.7133920285104
85,37,35,54,19,124.97303012357186
85,37,35,50,17,116.11917221665706
85,37,34,50,27,181.9395256824545
85,37,31,50,20,143.0149046743737
85,37,31,54,20,129.43003197743545
85,37,36,50,22,142.60069199320296
85,37,39,50,13,87.78437707031131
85,37,30,57,18,122.3491836963685
85,37,34,54,25,170.30118940854342
85,37,36,53,17,113.69199314457772
85,37,35,51,22,153.81778361312558
85,37,33,55,19,127.26628543333413
85,37,34,50,21,142.7997892905447
85,37,31,57,18,123.33791201828349
85,37,84,43,5,24.865821109058494
85,37,83,35,3,11.520241602109147
85,37,81,33,3,11.510151397360676
85,37,82,33,3,7.8923129897350455
85,37,80,33,3,10.203443301220435
85,37,84,38,3,12.680920682950465
85,37,84,38,3,14.887320782665224
85,37,79,32,5,25.209853783814243
85,37,80,34,3,9.345618823891263
85,37,82,37,3,12.407745648449781
85,37,82,43,3,10.075733153262563
85,37,83,41,3,8.651350364703058
85,37,82,34,3,12.661688336509583
85,37,84,35,3,11.417362877731822
85,37,80,33,3,10.343048337771444
85,37,87,74,10,60.51274179915755
85,37,90,76,11,68.56760470853916
85,37,89,67,9,51.83663893843724
85,37,84,73,10,70.97371904359613
85,37,85,73,10,64.00513407451328
85,37,91,81,24,165.55271198178804
85,37,88,74,11,69.57207750419232
85,37,88,70,10,63.32991467381029
85,37,87,79,11,70.98370219012877
85,37,85,67,8,50.540219120919375
85,37,86,68,9,56.18365777619616
85,37,85,67,11,58.32646256980472
85,37,88,81,12,77.15649710812671
85,37,85,79,12,73.86686173610933
85,37,84,75,11,67.46172321608564
85,37,90,76,10,64.40551069454439
85,37,91,65,10,65.13044843587697
85,37,85,73,12,75.37121253191357
85,37,84,70,12,79.95818873586623
85,37,86,76,15,84.44562915502371
85,37,89,81,11,70.61205833678449
85,37,85,73,12,75.41943485119592
85,37,85,80,11,73.19557730439408
85,37,91,65,8,47.013490615506846
85,37,85,80,13,86.74001900037854
85,37,62,36,8,47.71889489698142
85,37,63,38,9,57.12004562261008
85,37,66,37,7,38.779049755448966
85,37,67,35,14,71.47277443956712
85,37,68,37,8,44.80824932318476
85,37,65,35,7,44.85320356458895
85,37,65,35,6,37.31679311559356
85,37,67,38,8,46.80614500181014
85,37,66,37,6,36.35935813722642
85,37,64,37,7,41.050934153107804
85,37,61,34,8,50.081916020333345
85,37,87,99,18,108.88901658098219
85,37,83,98,20,133.43956972952307
85,37,88,97,21,114.80397712135775
85,37,86,94,15,95.2826695182601
85,37,80,94,21,129.36755097104313
85,37,89,94,18,101.76546150500432
85,37,86,99,19,123.94430362500975
85,37,81,96,20,121.71665660028796
95,37,36,76,26,181.1816836007719
95,37,38,73,34,240.10502207215595
95,37,37,72,24,166.0255477748537
95,37,33,78,27,172.8192183420725
95,37,38,75,30,212.59374045078448
95,37,36,70,30,200.84426254147488
95,37,37,70,28,199.00263121743106
95,37,36,80,28,197.9325463975437
95,37,40,79,35,237.19587693956086
95,37,37,77,30,202.13452179261816
95,37,34,76,29,198.84214461973787
95,37,34,79,27,181.99772682243102
95,37,38,77,26,175.94479096531364
95,37,37,51,25,169.67640738175078
95,37,31,53,20,134.87659776005688
95,37,34,54,21,142.39501117234644
95,37,31,53,20,135.3609963439539
95,37,38,53,22,153.02701231511497
95,37,35,54,18,121.17195884374843
95,37,35,50,18,120.53264273518718
95,37,34,50,21,134.89635934994462
95,37,31,50,21,143.48511695306698
95,37,31,54,22,147.06156215147678
95,37,36,50,23,155.32824739188243
95,37,39,50,28,182.03248444869723
95,37,30,57,20,144.8063477595958
95,37,34,54,20,130.54304411512985
95,37,36,53,25,162.12155176115226
95,37,35,51,20,137.8864376375129
95,37,33,55,19,128.29965706557095
95,37,34,50,25,158.10981441726966
95,37,31,57,23,151.94027031972152
95,37,84,43,4,19.750534261810216
95,37,83,35,4,18.386840976869514
95,37,81,33,6,34.086162417329646
95,37,82,33,6,33.54699592828021
95,37,80,33,5,25.753448884780504
95,37,84,38,4,20.433709189113753
95,37,84,38,4,20.229323031866894
95,37,79,32,6,27.768383327451087
95,37,80,34,8,49.183456925441206
95,37,82,37,4,20.801874706628908
95,37,82,43,5,24.482435033654845
95,37,83,41,5,24.58918539297988
95,37,82,34,6,27.680100926691416
95,37,84,35,6,34.760560546817196
95,37,80,33,6,33.89157027813613
95,37,87,74,11,69.48849689169258
95,37,90,76,11,65.8206608966019
95,37,89,67,8,49.85671864576753
95,37,84,73,12,77.69147369486751
95,37,85,73,12,78.93264294879506
95,37,91,81,12,79.3141799093377
95,37,88,74,11,71.72165317613424
95,37,88,70,10,63.519828836402134
95,37,87,79,11,66.16955952295996
95,37,85,67,10,62.24088463957151
95,37,86,68,11,69.38747456952538
95,37,85,67,10,63.91719162634455
95,37,88,81,13,82.00988167971694
95,37,85,79,11,71.79553537609914
95,37,84,75,11,69.9854894839015
95,37,90,76,14,83.28963064845512
95,37,91,65,8,48.04667968690256
95,37,85,73,17,103.24987317074358
95,37,84,70,12,86.69122616316189
95,37,86,76,15,92.85801300832146
95,37,89,81,13,87.15675979746642
95,37,85,73,14,92.91122299887479
95,37,85,80,13,83.09220173547563
95,37,91,65,8,47.178268305848135
95,37,85,80,14,93.0633396548197
95,37,62,36,12,70.76549534989451
95,37,63,38,15,87.01315924072969
95,37,66,37,9,52.40220424354126
95,37,67,35,11,64.68250517619789
95,37,68,37,11,56.25180078752465
95,37,65,35,25,173.06656340579468
95,37,65,35,12,76.96011116215209
95,37,67,38,11,78.03487596815096
95,37,66,37,13,86.57338656636915
95,37,64,37,10,65.28455613664615
95,37,61,34,22,146.06308528361632
95,37,87,99,18,118.05825583344455
95,37,83,98,23,150.59827859023522
95,37,88,97,19,122.55410769178927
95,37,86,94,16,101.98466528040561
95,37,80,94,24,146.45765795877819
95,37,89,94,15,91.84630277286924
95,37,86,99,19,122.848964518753
95,37,81,96,23,152.44246653608818
25,48,36,76,10,58.561307936617354
25,48,38,73,18,120.95500766020737
25,48,37,72,9,57.9567871475672
25,48,33,78,9,54.19812559452857
25,48,38,75,19,110.0879476923264
25,48,36,70,7,44.66808007110126
25,48,37,70,13,76.69737228026113
25,48,36,80,10,63.52951698083335
25,48,40,79,13,81.12432495382262
25,48,37,77,9,56.42095134668678
25,48,34,76,9,55.21886333779046
25,48,34,79,10,59.238145962811
25,48,38,77,10,65.6172367812336
25,48,37,51,5,27.675503429608884
25,48,31,53,3,14.179370581064198
25,48,34,54,5,26.873887409794136
25,48,31,53,3,14.10331944054968
25,48,38,53,5,28.377837338195967
25,48,35,54,7,35.08099703925442
25,48,35,50,5,24.66114571567641
25,48,34,50,3,14.133349764048363
25,48,31,50,3,12.076187463651479
25,48,31,54,4,21.14637847564144
25,48,36,50,4,20.05461045485861
25,48,39,50,6,32.11575097965471
25,48,30,57,4,15.033582670010885
25,48,34,54,4,20.445059526330482
25,48,36,53,5,26.95696164675348
25,48,35,51,4,18.337951720689002
25,48,33,55,4,17.189905205649623
25,48,34,50,3,13.783740318898268
25,48,31,57,4,20.38324022633491
25,48,84,43,18,118.48530346612961
25,48,83,35,24,164.20725204047505
25,48,81,33,21,140.71506221979192
25,48,82,33,19,128.38741955298892
25,48,80,33,17,115.589330733255
25,48,84,38,26,155.32534135905573
25,48,84,38,24,155.0666595181124
25,48,79,32,17,111.20343393995141
25,48,80,34,24,146.7717176111203
25,48,82,37,20,134.26774506493558
25,48,82,43,21,135.35444759122836
25,48,83,41,18,118.05323845806993
25,48,82,34,18,120.20638352316148
25,48,84,35,23,160.46758258491144
25,48,80,33,20,134.95733595001226
25,48,87,74,21,143.56441149903262
25,48,90,76,23,143.21285949079754
25,48,89,67,28,186.54855404232018
25,48,84,73,27,166.00224154534354
25,48,85,73,23,153.53649728570997
25,48,91,81,31,219.99530970150485
25,48,88,74,36,228.51080448400077
25,48,88,70,31,207.91560211807396
25,48,87,79,22,160.92175700207784
25,48,85,67,23,137.59259828855028
25,48,86,68,22,140.56952646842242
25,48,85,67,21,136.61616548965435
25,48,88,81,26,179.74952831665416
25,48,85,79,23,156.61276172430732
25,48,84,75,28,185.7760171661744
25,48,90,76,28,184.94131980097637
25,48,91,65,21,138.0750137123414
25,48,85,73,22,139.856001420651
25,48,84,70,24,128.7338575931684
25,48,86,76,30,198.64238799180174
25,48,89,81,21,138.8834599858436
25,48,85,73,21,142.9614116064487
25,48,85,80,21,143.519715386241
25,48,91,65,30,185.30514244831892
25,48,85,80,26,148.4322250212494
25,48,62,36,13,84.93941535834587
25,48,63,38,17,109.10796636458502
25,48,66,37,18,116.89351390291276
25,48,67,35,14,86.45027524466398
25,48,68,37,18,109.60638158453993
25,48,65,35,13,85.58061170925271
25,48,65,35,20,125.08160178995166
25,48,67,38,19,115.06006765523604
25,48,66,37,13,84.77184898286731
25,48,64,37,14,91.59991798020755
25,48,61,34,18,111.62660384132904
25,48,87,99,28,156.04440746370545
25,48,83,98,24,144.0697946703863
25,48,88,97,27,186.1867038097614
25,48,86,94,24,162.7695401630288
25,48,80,94,32,203.94144037002175
25,48,89,94,30,213.3207335097243
25,48,86,99,23,150.75782368746752
25,48,81,96,24,162.7573479666791
35,48,36,76,8,52.22861890449153
35,48,38,73,14,92.55621695906137
35,48,37,72,14,109.24865776169884
35,48,33,78,10,62.57543483745026
35,48,38,75,20,116.56499724535476
35,48,36,70,9,55.35764319158442
35,48,37,70,14,91.76344775260077
35,48,36,80,13,84.48179138848113
35,48,40,79,12,67.16556210222892
35,48,37,77,10,61.942534041374294
35,48,34,76,10,63.44729477247914
35,48,34,79,9,55.61864835399138
35,48,38,77,12,80.69736931211695
35,48,37,51,3,9.280623797892181
35,48,31,53,3,9.266544019803238
35,48,34,54,3,13.092154785943041
35,48,31,53,3,9.95293743196153
35,48,38,53,3,11.28842582944224
35,48,35,54,3,12.972107132983078
35,48,35,50,3,12.502425075931558
35,48,34,50,3,11.280806026694655
35,48,31,50,3,12.157859418228481
35,48,31,54,3,10.842393901166055
35,48,36,50,4,17.080447126642973
35,48,39,50,3,12.165467010866834
35,48,30,57,10,64.30227996834728
35,48,34,54,3,14.497040523700495
35,48,36,53,3,8.44860621769736
35,48,35,51,3,11.342681198285714
35,48,33,55,3,12.482636363911396
35,48,34,50,5,26.782394802612032
35,48,31,57,4,16.750413263749017
35,48,84,43,19,128.5342383376607
35,48,83,35,19,119.51481868637939
35,48,81,33,16,105.52132585823033
35,48,82,33,16,108.29207232366277
35,48,80,33,21,140.638543513208
35,48,84,38,18,120.97305953086632
35,48,84,38,15,99.72348143141808
35,48,79,32,12,77.74448898025803
35,48,80,34,17,113.32309188677924
35,48,82,37,19,119.42779569977763
35,48,82,43,15,96.64846871935045
35,48,83,41,15,99.95489167419102
35,48,82,34,23,157.61024276747375
35,48,84,35,21,131.80977970692956
35,48,80,33,15,98.3805782246786
35,48,87,74,23,145.8908551507774
35,48,90,76,18,121.9655047607121
35,48,89,67,28,171.71928931978485
35,48,84,73,25,162.5029889997075
35,48,85,73,19,115.61271193504056
35,48,91,81,26,171.4792500362538
35,48,88,74,19,133.05949476620202
35,48,88,70,27,190.4464779978749
35,48,87,79,21,144.2061060560503
35,48,85,67,21,133.8304660743924
35,48,86,68,21,216.38900092407584
35,48,85,67,31,172.94083094768052
35,48,88,81,22,144.06374690020263
35,48,85,79,31,219.9979906600913
35,48,84,75,22,146.23839387223313
35,48,90,76,26,172.08505698766308
35,48,91,65,17,115.90847024825769
35,48,85,73,26,178.9001941988561
35,48,84,70,21,133.90125893787987
35,48,86,76,22,150.553840960419
35,48,89,81,20,139.25460529414744
35,48,85,73,22,135.91126852717554
35,48,85,80,19,123.81691897228266
35,48,91,65,17,115.70365548687059
35,48,85,80,22,145.1722113653075
35,48,62,36,12,76.36381732311678
35,48,63,38,10,62.36927913098371
35,48,66,37,13,87.12800421688469
35,48,67,35,11,71.27988180612785
35,48,68,37,15,95.28458551962561
35,48,65,35,11,69.91259668157761
35,48,65,35,10,63.73326705386115
35,48,67,38,13,82.54921134865886
35,48,66,37,11,70.93781477507174
35,48,64,37,15,92.15070766886068
35,48,61,34,9,56.14476075452337
35,48,87,99,38,238.47763437373027
35,48,83,98,20,127.11805228220777
35,48,88,97,24,173.14030402375985
35,48,86,94,21,140.44461124337042
35,48,80,94,20,119.83095262191533
35,48,89,94,25,180.0264794255062
35,48,86,99,29,174.96683672645813
35,48,81,96,21,129.0907998530391
45,48,36,76,10,67.15913247448796
45,48,38,73,22,113.65293226574241
45,48,37,72,17,111.92674629200239
45,48,33,78,15,100.09530672925646
45,48,38,75,12,78.79371798864065
45,48,36,70,14,91.52302836478131
45,48,37,70,23,158.72919933246195
45,48,36,80,21,144.64006567707312
45,48,40,79,17,112.51932619223868
45,48,37,77,22,178.6906467744377
45,48,34,76,16,108.50882707562606
45,48,34,79,13,85.10183677355161
45,48,38,77,17,115.36168110428633
45,48,37,51,5,27.598000473084106
45,48,31,53,5,27.20541233036606
45,48,34,54,4,20.931796734553856
45,48,31,53,9,54.82350745558963
45,48,38,53,3,14.29531416466788
45,48,35,54,5,24.537452110590092
45,48,35,50,4,17.00076875843398
45,48,34,50,4,19.58521554921681
45,48,31,50,5,29.007275198654057
45,48,31,54,5,26.00358148498567
45,48,36,50,4,17.363765015735822
45,48,39,50,3,10.993679705882906
45,48,30,57,6,31.64510206602781
45,48,34,54,4,21.441771323767654
45,48,36,53,7,36.45471091660983
45,48,35,51,4,16.380637058049246
45,48,33,55,4,20.673759927001946
45,48,34,50,4,21.05738382641386
45,48,31,57,6,34.95927634874647
45,48,84,43,12,75.63835666426931
45,48,83,35,15,100.4638984766499
45,48,81,33,21,123.33580413312104
45,48,82,33,16,98.5951719902721
45,48,80,33,18,105.44738889870092
45,48,84,38,24,152.22865989000496
45,48,84,38,15,101.08607112981903
45,48,79,32,13,85.95107317622274
45,48,80,34,18,112.14720082976426
45,48,82,37,16,97.82720732418488
45,48,82,43,12,75.774806284445
45,48,83,41,21,140.84645310899282
45,48,82,34,18,122.46639202627065
45,48,84,35,15,101.20823819813273
45,48,80,33,15,96.5681088299898
45,48,87,74,17,109.84393970854445
45,48,90,76,17,112.51765870410374
45,48,89,67,16,97.47057837775526
45,48,84,73,17,114.23655732512053
45,48,85,73,18,121.00745691089695
45,48,91,81,17,112.96774496152176
45,48,88,74,18,114.29967848612316
45,48,88,70,14,92.88972380374562
45,48,87,79,20,137.14584272308127
45,48,85,67,17,114.84346362479124
45,48,86,68,15,96.84057496971285
45,48,85,67,15,102.57521014296827
45,48,88,81,19,125.53449006090565
45,48,85,79,16,110.71033986681374
45,48,84,75,15,98.87054130679422
45,48,90,76,18,119.77300252366831
45,48,91,65,15,93.50660049458752
45,48,85,73,20,132.09640353346404
45,48,84,70,14,88.27155158842604
45,48,86,76,17,107.41009427236283
45,48,89,81,18,122.09226611400894
45,48,85,73,28,189.30386014188008
45,48,85,80,22,133.56883870884369
45,48,91,65,15,100.64277544008154
45,48,85,80,23,130.17638611283124
45,48,62,36,11,67.64197020633786
45,48,63,38,22,147.4659707066586
45,48,66,37,14,93.16204431026577
45,48,67,35,14,97.62141909541533
45,48,68,37,13,74.87038866518228
45,48,65,35,13,74.81667028450215
45,48,65,35,14,89.60448696942986
45,48,67,38,12,78.70360626002753
45,48,66,37,12,66.81152661263559
45,48,64,37,9,57.97360232256174
45,48,61,34,17,104.46251283216438
45,48,87,99,26,166.83849288281334
45,48,83,98,19,112.81151819926563
45,48,88,97,32,277.8000731769676
45,48,86,94,19,133.42189439780265
45,48,80,94,21,111.6426963822285
45,48,89,94,23,138.45429516998033
